POS,NEU,NEG,prediccion
0.08480837196111679,0.514726459980011,0.4004652500152588,False
0.5537427663803101,0.3897002339363098,0.056557029485702515,True
0.22163236141204834,0.6682402491569519,0.11012742668390274,True
0.18000203371047974,0.3161993622779846,0.5037986040115356,False
0.1905032992362976,0.6942948698997498,0.11520189791917801,True
0.937667727470398,0.05267881229519844,0.009653440676629543,True
0.14980484545230865,0.6921489834785461,0.15804623067378998,False
0.33290231227874756,0.4758167862892151,0.19128088653087616,True
0.9624199271202087,0.035329870879650116,0.0022502003703266382,True
0.003928286023437977,0.045450326055288315,0.9506213665008545,False
0.024961376562714577,0.5671471357345581,0.40789148211479187,False
0.835058867931366,0.14895237982273102,0.01598879136145115,True
0.07982494682073593,0.45568913221359253,0.4644860029220581,False
0.4823182225227356,0.25187838077545166,0.26580342650413513,True
0.04175189509987831,0.4371200501918793,0.5211280584335327,False
0.07593406736850739,0.6434586048126221,0.2806074023246765,False
0.057928770780563354,0.3165881931781769,0.6254830956459045,False
0.006629931274801493,0.07820641249418259,0.9151635766029358,False
0.41198956966400146,0.5309656262397766,0.05704478174448013,True
0.10673584043979645,0.8482182025909424,0.04504597187042236,True
0.526160717010498,0.4362485110759735,0.037590764462947845,True
0.9473416209220886,0.047527410089969635,0.005130961537361145,True
0.018266890197992325,0.19242733716964722,0.7893058061599731,False
0.1403968185186386,0.7537768483161926,0.10582628846168518,True
0.15622693300247192,0.5968031883239746,0.24696984887123108,False
0.5467740297317505,0.4370438754558563,0.016182078048586845,True
0.9307271838188171,0.05680836737155914,0.012464462779462337,True
0.029341910034418106,0.3256230354309082,0.6450350284576416,False
0.05565911903977394,0.3185771405696869,0.6257638335227966,False
0.4052478075027466,0.5652893781661987,0.029462771490216255,True
0.001854568487033248,0.011466813273727894,0.9866786599159241,False
0.004116788040846586,0.020393006503582,0.9754902124404907,False
0.02345598116517067,0.3160091042518616,0.6605349183082581,False
0.07207320630550385,0.5148632526397705,0.41306355595588684,False
0.04238398000597954,0.8085954785346985,0.14902055263519287,False
0.002921701641753316,0.023936165496706963,0.973142147064209,False
0.8902720808982849,0.09586289525032043,0.01386500708758831,True
0.06630641967058182,0.33598920702934265,0.5977044105529785,False
0.7019456624984741,0.2662253677845001,0.03182896971702576,True
0.5906965732574463,0.36060431599617004,0.048699066042900085,True
0.04521658271551132,0.3739270865917206,0.5808563232421875,False
0.1051994115114212,0.5527022480964661,0.3420983552932739,False
0.014194844290614128,0.5350918173789978,0.4507133662700653,False
0.7939663529396057,0.18735863268375397,0.01867496967315674,True
0.0036226636730134487,0.02308451198041439,0.9732927680015564,False
0.9396575093269348,0.055519379675388336,0.004823183175176382,True
0.7852725386619568,0.199102520942688,0.015624926425516605,True
0.01549299992620945,0.24167516827583313,0.7428318858146667,False
0.0304709542542696,0.11610278487205505,0.8534262180328369,False
0.024866444990038872,0.17541557550430298,0.7997179627418518,False
0.0071519045159220695,0.16019022464752197,0.8326578140258789,False
0.12136635929346085,0.7648664712905884,0.11376723647117615,True
0.9332729578018188,0.0574532076716423,0.009273887611925602,True
0.0021031657233834267,0.03869687765836716,0.9592000246047974,False
0.010555029846727848,0.18216797709465027,0.8072769641876221,False
0.9176115989685059,0.07280594855546951,0.009582425467669964,True
0.006093288771808147,0.09785520285367966,0.8960514664649963,False
0.010921550914645195,0.1345328539609909,0.854545533657074,False
0.003538816934451461,0.01571960374712944,0.980741560459137,False
0.8371978998184204,0.1493864506483078,0.013415697030723095,True
0.6813852787017822,0.29871219396591187,0.019902458414435387,True
0.8662110567092896,0.11790504306554794,0.01588391326367855,True
0.2774997353553772,0.60836261510849,0.1141376942396164,True
0.016702551394701004,0.12391197681427002,0.8593854904174805,False
0.002511783502995968,0.01975642517209053,0.9777318835258484,False
0.7512151002883911,0.20816555619239807,0.04061932861804962,True
0.7078850269317627,0.2757367193698883,0.016378287225961685,True
0.9094580411911011,0.08073290437459946,0.009809059090912342,True
0.26936280727386475,0.5722599625587463,0.1583772450685501,True
0.016544800251722336,0.24432094395160675,0.7391342520713806,False
0.16296367347240448,0.5766066312789917,0.2604297399520874,False
0.04623983055353165,0.17118722200393677,0.7825729250907898,False
0.09782705456018448,0.6811331510543823,0.221039816737175,False
0.023073596879839897,0.3862319886684418,0.5906944870948792,False
0.8202924728393555,0.1503976732492447,0.029309816658496857,True
0.630506694316864,0.3469759523868561,0.02251734770834446,True
0.7826828956604004,0.19091716408729553,0.02639993280172348,True
0.9154993295669556,0.07721914350986481,0.007281451486051083,True
0.012647884897887707,0.24081410467624664,0.7465381026268005,False
0.0023042187094688416,0.019914165139198303,0.9777816534042358,False
0.007391128223389387,0.09363377094268799,0.8989750742912292,False
0.5098806619644165,0.42845961451530457,0.06165965273976326,True
0.39985206723213196,0.5434338450431824,0.05671406164765358,True
0.7147601842880249,0.27291160821914673,0.012328172102570534,True
0.9173499941825867,0.0764811635017395,0.006168786436319351,True
0.9298784136772156,0.06298334896564484,0.007138224318623543,True
0.9348654747009277,0.0597522109746933,0.005382280796766281,True
0.14703252911567688,0.688951313495636,0.16401611268520355,False
0.09601370990276337,0.6757968068122864,0.22818954288959503,False
0.4908280670642853,0.48487240076065063,0.02429954521358013,True
0.0026378987822681665,0.017526371404528618,0.9798357486724854,False
0.8310284614562988,0.161878302693367,0.007093284744769335,True
0.04385976865887642,0.5243206024169922,0.4318196177482605,False
0.7264712452888489,0.2491864264011383,0.024342313408851624,True
0.0077089909464120865,0.15267252922058105,0.8396185636520386,False
0.022568892687559128,0.2605757713317871,0.7168553471565247,False
0.014985684305429459,0.40185800194740295,0.5831563472747803,False
0.41210758686065674,0.5533958673477173,0.03449662774801254,True
0.01981160417199135,0.12425930052995682,0.8559291362762451,False
0.04247860237956047,0.4282625615596771,0.5292588472366333,False
0.0017268576193600893,0.022293811663985252,0.9759793877601624,False
0.054753515869379044,0.297378808259964,0.647867739200592,False
0.0870484784245491,0.194483682513237,0.7184678316116333,False
0.844897449016571,0.1383703202009201,0.016732268035411835,True
0.0832558199763298,0.24128857254981995,0.6754555702209473,False
0.04504554346203804,0.29580065608024597,0.6591538190841675,False
0.9695219993591309,0.026389824226498604,0.004088109824806452,True
0.882049560546875,0.11120764166116714,0.00674282805994153,True
0.0035179383121430874,0.018060943111777306,0.978421151638031,False
0.3908419907093048,0.5202559232711792,0.0889020636677742,True
0.9540532827377319,0.041785404086112976,0.004161295481026173,True
0.0076021249406039715,0.15182888507843018,0.840569019317627,False
0.18598899245262146,0.4954274296760559,0.31858351826667786,False
0.003929253667593002,0.016580112278461456,0.9794906973838806,False
0.006671902257949114,0.09413986653089523,0.899188220500946,False
0.004945011343806982,0.03499262407422066,0.9600624442100525,False
0.00779555132612586,0.17854569852352142,0.8136587738990784,False
0.030697006732225418,0.7591654062271118,0.21013757586479187,False
0.052335865795612335,0.6632707715034485,0.2843933403491974,False
0.16563096642494202,0.7785331010818481,0.05583596229553223,True
0.0023057707585394382,0.022771062329411507,0.9749231338500977,False
0.0018400759436190128,0.0157194584608078,0.9824404716491699,False
0.08367662876844406,0.394972026348114,0.5213513374328613,False
0.010586041025817394,0.12306278944015503,0.8663512468338013,False
0.7737440466880798,0.17788398265838623,0.04837200790643692,True
0.0027139964513480663,0.014991464093327522,0.9822945594787598,False
0.8617016077041626,0.10127995163202286,0.03701845556497574,True
0.9395631551742554,0.05395520105957985,0.006481647025793791,True
0.4968789219856262,0.4468446969985962,0.05627637729048729,True
0.0019683241844177246,0.026609010994434357,0.9714226722717285,False
0.05150093138217926,0.41659072041511536,0.5319083333015442,False
0.005184520967304707,0.05071822926402092,0.9440972208976746,False
0.7496727108955383,0.24348221719264984,0.006845129653811455,True
0.004628675524145365,0.056904807686805725,0.9384665489196777,False
0.9439733624458313,0.04974290356040001,0.006283670663833618,True
0.006204571109265089,0.028409922495484352,0.9653854966163635,False
0.9311891198158264,0.06442485749721527,0.004386017564684153,True
0.5037369132041931,0.44928520917892456,0.0469779297709465,True
0.020325027406215668,0.37352463603019714,0.6061503887176514,False
0.917116105556488,0.07567164301872253,0.007212290074676275,True
0.024931591004133224,0.2053014487028122,0.7697669863700867,False
0.014062801375985146,0.13096833229064941,0.8549689054489136,False
0.021427031606435776,0.21693548560142517,0.7616375088691711,False
0.37628495693206787,0.5755107998847961,0.04820425435900688,True
0.5737012624740601,0.40517669916152954,0.021122071892023087,True
0.0053636459633708,0.06816600263118744,0.9264704585075378,False
0.9199987053871155,0.07460645586252213,0.005394876003265381,True
0.0610947459936142,0.5662692785263062,0.37263599038124084,False
0.18180164694786072,0.2905113995075226,0.5276869535446167,False
0.9734969735145569,0.023048890754580498,0.003454153425991535,True
0.03274456039071083,0.6989677548408508,0.26828762888908386,False
0.8981632590293884,0.09527663886547089,0.006560101173818111,True
0.6471627354621887,0.27706536650657654,0.07577192038297653,True
0.03932087495923042,0.2887023985385895,0.6719768047332764,False
0.6306667327880859,0.34574970602989197,0.02358359470963478,True
0.194233700633049,0.3805669844150543,0.42519938945770264,False
0.25334495306015015,0.5023418664932251,0.24431316554546356,True
0.003606325015425682,0.019938763231039047,0.9764547944068909,False
0.010825611650943756,0.13499656319618225,0.8541778326034546,False
0.01226261630654335,0.15545690059661865,0.8322804570198059,False
0.0028950232081115246,0.018525157123804092,0.9785797595977783,False
0.006552163977175951,0.03303959593176842,0.9604082703590393,False
0.7209557294845581,0.25054651498794556,0.02849775366485119,True
0.00268405769020319,0.014795912429690361,0.9825200438499451,False
0.47622165083885193,0.42088988423347473,0.10288852453231812,True
0.6094969511032104,0.34744173288345337,0.04306125268340111,True
0.25511714816093445,0.6962924003601074,0.04859041050076485,True
0.8596752285957336,0.11746884882450104,0.022855907678604126,True
0.8269696235656738,0.16192416846752167,0.011106198653578758,True
0.00522933155298233,0.08050143718719482,0.9142692685127258,False
0.6692647337913513,0.31133833527565,0.019396979361772537,True
0.8691483736038208,0.12175264954566956,0.009098989889025688,True
0.0740174949169159,0.5102826952934265,0.4156997799873352,False
0.9001525640487671,0.09181012958288193,0.008037296123802662,True
0.009632295928895473,0.08020041882991791,0.9101672172546387,False
0.949630856513977,0.04553474485874176,0.004834390711039305,True
0.002171993488445878,0.020340776070952415,0.9774871468544006,False
0.2479758858680725,0.4113921821117401,0.34063199162483215,False
0.6846985816955566,0.2380424588918686,0.07725892215967178,True
0.9256940484046936,0.06752564758062363,0.006780257448554039,True
0.0029632672667503357,0.07094269245862961,0.9260940551757812,False
0.8749850988388062,0.11352130770683289,0.01149365957826376,True
0.9654254913330078,0.02892700955271721,0.005647524259984493,True
0.0036275070160627365,0.03134452924132347,0.9650279879570007,False
0.6825610995292664,0.26830360293388367,0.0491352342069149,True
0.005279794801026583,0.20781995356082916,0.7869002819061279,False
0.0026574505027383566,0.020167991518974304,0.9771745800971985,False
0.04005050286650658,0.20196755230426788,0.7579819560050964,False
0.005745445378124714,0.09791400283575058,0.8963404893875122,False
0.08964282274246216,0.5155296921730042,0.39482757449150085,False
0.19197489321231842,0.7263941168785095,0.08163095265626907,True
0.9681419134140015,0.029198845848441124,0.0026591941714286804,True
0.0038565979339182377,0.052659403532743454,0.9434840083122253,False
0.007839888334274292,0.047956086695194244,0.9442040324211121,False
0.6054809093475342,0.2645239531993866,0.12999512255191803,True
0.06776609271764755,0.1602531224489212,0.7719807028770447,False
0.015207071788609028,0.05474613606929779,0.930046796798706,False
0.003626082558184862,0.04927466809749603,0.9470991492271423,False
0.058830276131629944,0.36903417110443115,0.5721355080604553,False
0.0068655963987112045,0.1458599865436554,0.8472744226455688,False
0.7240298390388489,0.23781049251556396,0.03815971314907074,True
0.8813434839248657,0.10931099206209183,0.009345507249236107,True
0.7240883111953735,0.24924801290035248,0.026663709431886673,True
0.019571665674448013,0.40987855195999146,0.5705498456954956,False
0.06504660844802856,0.5308713912963867,0.4040820300579071,False
0.08297060430049896,0.8009283542633057,0.11610111594200134,False
0.41890183091163635,0.4877665936946869,0.09333162009716034,True
0.0028320830315351486,0.03811381384730339,0.9590540528297424,False
0.00431946711614728,0.023238463327288628,0.9724420309066772,False
0.4020349085330963,0.5015160441398621,0.09644903242588043,True
0.009874262847006321,0.03645545616745949,0.95367032289505,False
0.824745774269104,0.13211403787136078,0.04314015805721283,True
0.1445302516222,0.5265122056007385,0.32895755767822266,False
0.08493868261575699,0.21186093986034393,0.7032003998756409,False
0.0022807244677096605,0.04524887725710869,0.9524704217910767,False
0.8965026140213013,0.08946236222982407,0.014035078696906567,True
0.01883254200220108,0.09432638436555862,0.8868409991264343,False
0.7945765256881714,0.1669245809316635,0.03849897161126137,True
0.007752553094178438,0.14854727685451508,0.8437001705169678,False
0.4938680827617645,0.4217570722103119,0.08437483757734299,True
0.01508158165961504,0.05625945329666138,0.9286589622497559,False
0.9133577346801758,0.06365754455327988,0.02298467792570591,True
0.022117791697382927,0.5620986223220825,0.4157836139202118,False
0.055570803582668304,0.2967556416988373,0.6476735472679138,False
0.008684948086738586,0.02636590041220188,0.9649491906166077,False
0.2256447821855545,0.7265079617500305,0.04784731939435005,True
0.029058653861284256,0.07188551127910614,0.8990558385848999,False
0.03290742635726929,0.1067705824971199,0.8603220582008362,False
0.09961587935686111,0.25646287202835083,0.6439213156700134,False
0.009792263619601727,0.044909726828336716,0.9452980756759644,False
0.017005115747451782,0.29894110560417175,0.6840538382530212,False
0.02513227052986622,0.29670804738998413,0.6781595945358276,False
0.09320612996816635,0.2526320815086365,0.6541617512702942,False
0.9226338267326355,0.06099911034107208,0.01636710949242115,True
0.9609560370445251,0.03489994257688522,0.004144055303186178,True
0.35944822430610657,0.3328469693660736,0.30770474672317505,True
0.29040732979774475,0.6505146026611328,0.059078115969896317,True
0.3528914153575897,0.5248825550079346,0.12222602218389511,True
0.24871496856212616,0.4756169319152832,0.27566808462142944,False
0.7478855848312378,0.19803108274936676,0.054083339869976044,True
0.9505770802497864,0.044636473059654236,0.004786456469446421,True
0.005432551726698875,0.050594039261341095,0.9439734816551208,False
0.006602609064429998,0.020940348505973816,0.9724570512771606,False
0.5914760828018188,0.3791368305683136,0.029387162998318672,True
0.00823957659304142,0.14506277441978455,0.8466976881027222,False
0.9204116463661194,0.07397623360157013,0.0056120469234883785,True
0.00562462629750371,0.054744165390729904,0.9396311640739441,False
0.009546786546707153,0.19846676290035248,0.7919864654541016,False
0.23173634707927704,0.6452342867851257,0.1230294331908226,True
0.7239794731140137,0.14990673959255219,0.12611377239227295,True
0.9623978734016418,0.033324189484119415,0.004277992527931929,True
0.9183892607688904,0.05491577833890915,0.02669491060078144,True
0.5408724546432495,0.44109758734703064,0.018029918894171715,True
0.0030436303932219744,0.02515629678964615,0.9718000292778015,False
0.17502285540103912,0.384292870759964,0.4406842887401581,False
0.10614826530218124,0.16089390218257904,0.7329578399658203,False
0.3187122046947479,0.5262957811355591,0.15499204397201538,True
0.03451366350054741,0.6445963382720947,0.3208899199962616,False
0.12097527086734772,0.10917681455612183,0.7698478698730469,False
0.083018958568573,0.4479708671569824,0.4690101742744446,False
0.9415185451507568,0.05128297209739685,0.007198492530733347,True
0.0027625777292996645,0.04219679534435272,0.9550406336784363,False
0.9305895566940308,0.06463334709405899,0.004777089226990938,True
0.7228537797927856,0.22650901973247528,0.05063721165060997,True
0.7030089497566223,0.2764335572719574,0.020557444542646408,True
0.6076103448867798,0.2473055124282837,0.14508409798145294,True
0.08401734381914139,0.2816224694252014,0.634360134601593,False
0.9633373618125916,0.03206995129585266,0.004592668265104294,True
0.010614490136504173,0.1313360333442688,0.8580495119094849,False
0.5270380973815918,0.44650790095329285,0.02645402029156685,True
0.25747665762901306,0.2773286700248718,0.46519455313682556,False
0.9276193380355835,0.06555426865816116,0.006826450582593679,True
0.9222179651260376,0.06591401249170303,0.011868007481098175,True
0.011504246853291988,0.18694914877414703,0.8015466332435608,False
0.2890452742576599,0.6350690126419067,0.07588569074869156,True
0.9711354970932007,0.025286568328738213,0.003578005125746131,True
0.021199993789196014,0.12149586528539658,0.8573041558265686,False
0.0502152144908905,0.18960382044315338,0.7601809501647949,False
0.8506871461868286,0.14133331179618835,0.007979574613273144,True
0.07516223192214966,0.825550377368927,0.09928736090660095,False
0.5215673446655273,0.29066988825798035,0.18776270747184753,True
0.044344689697027206,0.829616904258728,0.12603841722011566,False
0.9721608757972717,0.023322483524680138,0.004516602493822575,True
0.9493635892868042,0.045432351529598236,0.005204008426517248,True
0.8554662466049194,0.1325037032365799,0.01203000545501709,True
0.0052034370601177216,0.07676737755537033,0.9180291295051575,False
0.004444632213562727,0.07367826998233795,0.9218771457672119,False
0.08311501145362854,0.7291730046272278,0.18771204352378845,False
0.019246192649006844,0.20114895701408386,0.7796049118041992,False
0.3352302014827728,0.27272987365722656,0.3920398950576782,False
0.004009162541478872,0.05634249001741409,0.939648449420929,False
0.002821034286171198,0.02476961724460125,0.9724093675613403,False
0.08680344372987747,0.67015141248703,0.24304519593715668,False
0.887790322303772,0.10294806212186813,0.009261592291295528,True
0.4336511790752411,0.4679736793041229,0.09837513417005539,True
0.05660679563879967,0.8608777523040771,0.08251545578241348,False
0.6395516395568848,0.22229614853858948,0.13815224170684814,True
0.003508402267470956,0.022965051233768463,0.9735265970230103,False
0.007861677557229996,0.037791281938552856,0.9543471336364746,False
0.9163077473640442,0.07590688019990921,0.007785365916788578,True
0.010350462980568409,0.2523144781589508,0.7373350858688354,False
0.00247870828025043,0.017804039642214775,0.9797173142433167,False
0.9424551725387573,0.052620649337768555,0.0049241771921515465,True
0.01719217747449875,0.4846244752407074,0.49818336963653564,False
0.013311762362718582,0.04685863107442856,0.9398295879364014,False
0.010392186231911182,0.4152614176273346,0.5743463635444641,False
0.0053159636445343494,0.030905934050679207,0.963778018951416,False
0.004716597497463226,0.05408407747745514,0.9411993026733398,False
0.944422721862793,0.045408278703689575,0.010169053450226784,True
0.8414952754974365,0.1517263501882553,0.006778345443308353,True
0.0037158215418457985,0.08821253478527069,0.9080716371536255,False
0.00637451745569706,0.034771278500556946,0.9588541984558105,False
0.054635658860206604,0.4932194948196411,0.4521448016166687,False
0.010255503468215466,0.03945733979344368,0.9502871036529541,False
0.08149649947881699,0.21405544877052307,0.7044481039047241,False
0.27118855714797974,0.6056321859359741,0.12317927181720734,True
0.02479585073888302,0.39467090368270874,0.5805332660675049,False
0.580277144908905,0.38923317193984985,0.030489642173051834,True
0.02244764193892479,0.10901272296905518,0.8685396909713745,False
0.8679326176643372,0.11841847002506256,0.013648904860019684,True
0.2058318555355072,0.7178227305412292,0.07634533196687698,True
0.37416183948516846,0.563284695148468,0.06255347281694412,True
0.9350723624229431,0.05812956392765045,0.006798087619245052,True
0.1511639654636383,0.324447900056839,0.5243881940841675,False
0.5458555221557617,0.434279203414917,0.01986532099545002,True
0.10669737309217453,0.2922244369983673,0.6010782122612,False
0.02199513465166092,0.30511629581451416,0.6728885173797607,False
0.9650464057922363,0.03154371306300163,0.003409897442907095,True
0.9659168124198914,0.029656141996383667,0.004427082370966673,True
0.006271331571042538,0.026857629418373108,0.9668710231781006,False
0.0051927221938967705,0.07586748152971268,0.9189397692680359,False
0.010315426625311375,0.08165860921144485,0.9080259799957275,False
0.015912262722849846,0.21870273351669312,0.7653849720954895,False
0.600672721862793,0.34251487255096436,0.05681247636675835,True
0.006369844079017639,0.08257806301116943,0.9110521078109741,False
0.36326444149017334,0.5814253091812134,0.05531030148267746,True
0.9715022444725037,0.026574069634079933,0.001923658768646419,True
0.09358058869838715,0.3188788890838623,0.5875405073165894,False
0.7505989670753479,0.2308843433856964,0.0185166634619236,True
0.7493625283241272,0.22774255275726318,0.022894874215126038,True
0.8085724115371704,0.13121354579925537,0.0602140836417675,True
0.8915095329284668,0.10314936935901642,0.005341127514839172,True
0.005000397562980652,0.04169252887368202,0.953307032585144,False
0.3159785866737366,0.5234603881835938,0.1605609804391861,True
0.03467467427253723,0.7228388786315918,0.2424864023923874,False
0.8361032605171204,0.1252305507659912,0.03866616263985634,True
0.1695018708705902,0.4969841241836548,0.3335139751434326,False
0.012574341148138046,0.06680634617805481,0.9206193685531616,False
0.00555916503071785,0.057119131088256836,0.9373217821121216,False
0.48491406440734863,0.3818419873714447,0.13324393332004547,True
0.07017053663730621,0.5542210340499878,0.3756084144115448,False
0.16763848066329956,0.6845217347145081,0.1478397399187088,True
0.13304121792316437,0.6497360467910767,0.21722270548343658,False
0.07118792086839676,0.3852640390396118,0.543548047542572,False
0.005423613823950291,0.048587918281555176,0.9459885358810425,False
0.5914889574050903,0.33413055539131165,0.07438048720359802,True
0.37899693846702576,0.4488484561443329,0.17215454578399658,True
0.11572074145078659,0.5734261870384216,0.3108530342578888,False
0.005500997882336378,0.05384448915719986,0.940654456615448,False
0.0034826064947992563,0.019386304542422295,0.9771311283111572,False
0.9118799567222595,0.08250609040260315,0.005613928195089102,True
0.00431398581713438,0.03313073515892029,0.9625552892684937,False
0.0025247803423553705,0.01440252736210823,0.9830727577209473,False
0.6171405911445618,0.2719621956348419,0.11089721322059631,True
0.6016538739204407,0.3289716839790344,0.06937441974878311,True
0.9094458818435669,0.07601200044155121,0.014542109332978725,True
0.09628056734800339,0.7886141538619995,0.11510526388883591,False
0.43651697039604187,0.5256009697914124,0.037882138043642044,True
0.9594395160675049,0.036419160664081573,0.004141320940107107,True
0.03259861096739769,0.31898218393325806,0.648419201374054,False
0.9247958064079285,0.07084140926599503,0.00436277175322175,True
0.9635114073753357,0.032576803117990494,0.003911720588803291,True
0.9474785327911377,0.047245923429727554,0.005275544244796038,True
0.9358916282653809,0.05902786925435066,0.005080508533865213,True
0.1767747700214386,0.35790666937828064,0.4653185307979584,False
0.9424394369125366,0.05066591501235962,0.006894691847264767,True
0.017323873937129974,0.3882647454738617,0.5944114327430725,False
0.016670819371938705,0.24035972356796265,0.7429695129394531,False
0.0038902582600712776,0.04217365384101868,0.953935980796814,False
0.2820577323436737,0.6417881846427917,0.07615403831005096,True
0.30375656485557556,0.5508288145065308,0.14541465044021606,True
0.9142398834228516,0.07875340431928635,0.007006729021668434,True
0.9117484092712402,0.08043145388364792,0.007820142433047295,True
0.020990382879972458,0.20145772397518158,0.7775519490242004,False
0.8453896641731262,0.14376744627952576,0.010842906311154366,True
0.19465503096580505,0.7484270334243774,0.056917913258075714,True
0.004198708105832338,0.03465801104903221,0.9611433148384094,False
0.956641435623169,0.03823460265994072,0.005124000832438469,True
0.0035930918529629707,0.07582595199346542,0.9205809831619263,False
0.05558975040912628,0.16895174980163574,0.7754585146903992,False
0.05818967893719673,0.44021591544151306,0.5015944838523865,False
0.008029451593756676,0.025356756523251534,0.96661376953125,False
0.024340448901057243,0.29623091220855713,0.6794285774230957,False
0.95224529504776,0.04370417073369026,0.0040504783391952515,True
0.0029992179479449987,0.04685531184077263,0.9501455426216125,False
0.007267501205205917,0.11065645515918732,0.8820760846138,False
0.5294696092605591,0.44578829407691956,0.024742117151618004,True
0.0034423533361405134,0.05157580226659775,0.9449817538261414,False
0.003745023626834154,0.03618481382727623,0.9600701332092285,False
0.2352374643087387,0.5939830541610718,0.1707795113325119,True
0.036911491304636,0.7983035445213318,0.16478492319583893,False
0.02641097456216812,0.5816878080368042,0.3919012248516083,False
0.004173662979155779,0.027749400585889816,0.9680768847465515,False
0.2618575692176819,0.6957730054855347,0.04236944019794464,True
0.01885724626481533,0.5268723964691162,0.4542703926563263,False
0.005599251948297024,0.0454016849398613,0.9489990472793579,False
0.042799659073352814,0.45443499088287354,0.5027653574943542,False
0.01568802446126938,0.24533800780773163,0.7389739751815796,False
0.00224187015555799,0.02389044687151909,0.9738677144050598,False
0.15274584293365479,0.6215368509292603,0.22571735084056854,False
0.009191390126943588,0.12227948009967804,0.8685291409492493,False
0.9361212849617004,0.057741906493902206,0.006136786192655563,True
0.1731327772140503,0.8032902479171753,0.02357703261077404,True
0.9556441307067871,0.040530625730752945,0.003825216554105282,True
0.22961807250976562,0.580281674861908,0.1901002675294876,True
0.9633140563964844,0.03113560937345028,0.005550310481339693,True
0.0027884531300514936,0.019851677119731903,0.9773598313331604,False
0.011302229017019272,0.11875022947788239,0.8699474930763245,False
0.12479938566684723,0.3961049020290375,0.4790957272052765,False
0.0026633944362401962,0.027008725330233574,0.9703279137611389,False
0.013213561847805977,0.05954359099268913,0.9272428154945374,False
0.08087519556283951,0.5945481061935425,0.3245766758918762,False
0.1675766259431839,0.7669137716293335,0.06550957262516022,True
0.013909130357205868,0.04397263377904892,0.9421181678771973,False
0.7603033781051636,0.21105848252773285,0.02863820269703865,True
0.09833680093288422,0.8096482157707214,0.09201504290103912,True
0.32855620980262756,0.6454912424087524,0.025952525436878204,True
0.1640244722366333,0.48259055614471436,0.35338500142097473,False
